LocationNO,Country,State_Abbv,State,County,City,ZipCode
105677,United States,PA,Pennsylvania,Centre,STATE COLLEGE,16803
105702,United States,PA,Pennsylvania,Monroe,STROUDSBURG,18360
105727,United States,PA,Pennsylvania,Cambria,SUMMERHILL,15958
105752,United States,PA,Pennsylvania,Susquehanna,SUSQUEHANNA,18847
105777,United States,PA,Pennsylvania,Luzerne,SYBERTSVILLE,18251
105802,United States,PA,Pennsylvania,Schuylkill,TAMAQUA,18252
105827,United States,PA,Pennsylvania,Crawford,TITUSVILLE,16354
105852,United States,PA,Pennsylvania,Bradford,TOWANDA,18848
105877,United States,PA,Pennsylvania,Bucks,TREVOSE,19053
105902,United States,PA,Pennsylvania,Blair,TYRONE,16686
105927,United States,PA,Pennsylvania,Fayette,UNIONTOWN,15401
105952,United States,PA,Pennsylvania,Delaware,UPPER DARBY,19082
105977,United States,PA,Pennsylvania,Chester,VALLEY FORGE,19482
106002,United States,PA,Pennsylvania,Beaver,VANPORT,15009
106027,United States,PA,Pennsylvania,Bucks,WARMINSTER,18974
106052,United States,PA,Pennsylvania,Warren,WARREN,16365
106077,United States,PA,Pennsylvania,Washington,WASHINGTON,15301
106102,United States,PA,Pennsylvania,Delaware,WAYNE,19087
106127,United States,PA,Pennsylvania,Greene,WAYNESBURG,15370
106152,United States,PA,Pennsylvania,Carbon,WEATHERLY,18255
106177,United States,PA,Pennsylvania,Chester,WEST CHESTER,19380
106202,United States,PA,Pennsylvania,Montgomery,WEST CONSHOHOCKEN,19428
106227,United States,PA,Pennsylvania,Luzerne,WEST PITTSTON,18643
106252,United States,PA,Pennsylvania,Lehigh,WHITEHALL,18052
106277,United States,PA,Pennsylvania,Luzerne,WILKES BARRE,18701
106302,United States,PA,Pennsylvania,Luzerne,WILKES BARRE,18702
106327,United States,PA,Pennsylvania,Luzerne,WILKES BARRE,18705
106352,United States,PA,Pennsylvania,Luzerne,WILKES-BARRE,18702
106377,United States,PA,Pennsylvania,Lycoming,WILLIAMSPORT,17701
106402,United States,PA,Pennsylvania,Montgomery,WILLOW GROVE,19090
106427,United States,PA,Pennsylvania,Somerset,WINDBER,15963
106452,United States,PA,Pennsylvania,Montgomery,WORCESTER,19490
106477,United States,PA,Pennsylvania,Montgomery,WYNCOTE,19095
106502,United States,PA,Pennsylvania,Montgomery,WYNDMOOR,19038
106527,United States,PA,Pennsylvania,Berks,WYOMISSING,19610
106552,United States,PA,Pennsylvania,York,YORK,17401
106577,United States,PA,Pennsylvania,York,YORK,17402
106602,United States,PA,Pennsylvania,York,YORK,17403
106627,United States,PA,Pennsylvania,York,YORK,17404
106652,United States,PA,Pennsylvania,Westmoreland,YOUNGWOOD,15697
106677,United States,PA,Pennsylvania,Butler,ZELIENOPLE,16063
