LocationNO,Country,State_Abbv,State,County,City,ZipCode
113802,United States,TX,Texas,Denton,CARROLLTON,75007
113827,United States,TX,Texas,Denton,CARROLLTON,75010
113852,United States,TX,Texas,Panola,CARTHAGE,75633
113877,United States,TX,Texas,Dallas,CEDAR HILL,75104
113902,United States,TX,Texas,Williamson,CEDAR PARK,78613
113927,United States,TX,Texas,Shelby,CENTER,75935
113952,United States,TX,Texas,Tyler,CHESTER,75936
113977,United States,TX,Texas,Childress,CHILDRESS,79201
114002,United States,TX,Texas,Eastland,CISCO,76437
114027,United States,TX,Texas,Donley,CLARENDON,79226
114052,United States,TX,Texas,Liberty,CLARK,77327
114077,United States,TX,Texas,Red River,CLARKSVILLE,75426
114102,United States,TX,Texas,Johnson,CLEBURNE,76033
114127,United States,TX,Texas,Liberty,CLEVELAND,77327
114152,United States,TX,Texas,Bosque,CLIFTON,76634
114177,United States,TX,Texas,El Paso,CLINT,79836
114202,United States,TX,Texas,Coleman,COLEMAN,76834
114227,United States,TX,Texas,Brazos,COLLEGE STATION,77840
114252,United States,TX,Texas,Brazos,COLLEGE STATION,77845
114277,United States,TX,Texas,Mitchell,COLORADO CITY,79512
114302,United States,TX,Texas,Comanche,COMANCHE,76442
114327,United States,TX,Texas,Hunt,COMMERCE,75428
114352,United States,TX,Texas,Montgomery,CONROE,77301
114377,United States,TX,Texas,Montgomery,CONROE,77304
114402,United States,TX,Texas,Delta,COOPER,75432
114427,United States,TX,Texas,Dallas,COPPELL,75019
114452,United States,TX,Texas,Coryell,COPPERAS COVE,76522
114477,United States,TX,Texas,Denton,CORINTH,76210
114502,United States,TX,Texas,Nueces,CORPUS CHRISTI,78401
114527,United States,TX,Texas,Nueces,CORPUS CHRISTI,78404
114552,United States,TX,Texas,Nueces,CORPUS CHRISTI,78405
114577,United States,TX,Texas,Nueces,CORPUS CHRISTI,78408
114602,United States,TX,Texas,Nueces,CORPUS CHRISTI,78410
114627,United States,TX,Texas,Nueces,CORPUS CHRISTI,78411
114652,United States,TX,Texas,Nueces,CORPUS CHRISTI,78412
114677,United States,TX,Texas,Nueces,CORPUS CHRISTI,78413
114702,United States,TX,Texas,Nueces,CORPUS CHRISTI,78414
114727,United States,TX,Texas,Nueces,CORPUS CHRISTI,78415
114752,United States,TX,Texas,Nueces,CORPUS CHRISTI,78418
114777,United States,TX,Texas,Navarro,CORSICANA,75110
114802,United States,TX,Texas,Crane,CRANE,79731
114827,United States,TX,Texas,Houston,CROCKETT,75835
114852,United States,TX,Texas,Harris,CROSBY,77532
114877,United States,TX,Texas,Crosby,CROSBYTON,79322
114902,United States,TX,Texas,Zavala,CRYSTAL CITY,78839
114927,United States,TX,Texas,DeWitt,CUERO,77954
114952,United States,TX,Texas,Harris,CYPRESS,77429
114977,United States,TX,Texas,Harris,CYPRESS,77433
115002,United States,TX,Texas,Dallam,DALHART,79022
115027,United States,TX,Texas,Dallas,DALLAS,75081
115052,United States,TX,Texas,Dallas,DALLAS,75203
115077,United States,TX,Texas,Dallas,DALLAS,75204
115102,United States,TX,Texas,Dallas,DALLAS,75206
115127,United States,TX,Texas,Dallas,DALLAS,75207
115152,United States,TX,Texas,Dallas,DALLAS,75208
115177,United States,TX,Texas,Dallas,DALLAS,75212
115202,United States,TX,Texas,Dallas,DALLAS,75214
115227,United States,TX,Texas,Dallas,DALLAS,75215
115252,United States,TX,Texas,Dallas,DALLAS,75216
115277,United States,TX,Texas,Dallas,DALLAS,75217
115302,United States,TX,Texas,Dallas,DALLAS,75218
115327,United States,TX,Texas,Dallas,DALLAS,75220
115352,United States,TX,Texas,Dallas,DALLAS,75224
115377,United States,TX,Texas,Dallas,DALLAS,75228
115402,United States,TX,Texas,Dallas,DALLAS,75229
115427,United States,TX,Texas,Dallas,DALLAS,75230
115452,United States,TX,Texas,Dallas,DALLAS,75231
115477,United States,TX,Texas,Dallas,DALLAS,75232
115502,United States,TX,Texas,Dallas,DALLAS,75234
115527,United States,TX,Texas,Dallas,DALLAS,75235
115552,United States,TX,Texas,Dallas,DALLAS,75237
115577,United States,TX,Texas,Dallas,DALLAS,75238
115602,United States,TX,Texas,Dallas,DALLAS,75240
115627,United States,TX,Texas,Dallas,DALLAS,75243
115652,United States,TX,Texas,Dallas,DALLAS,75244
115677,United States,TX,Texas,Dallas,DALLAS,75247
115702,United States,TX,Texas,Dallas,DALLAS,75248
115727,United States,TX,Texas,Dallas,DALLAS,75249
115752,United States,TX,Texas,Dallas,DALLAS,75251
115777,United States,TX,Texas,Dallas,DALLAS,75252
115802,United States,TX,Texas,Dallas,DALLAS,75254
115827,United States,TX,Texas,Dallas,DALLAS,75287
115852,United States,TX,Texas,Dallas,DALLAS,75342
115877,United States,TX,Texas,Dallas,DALLAS,75390
115902,United States,TX,Texas,Dallas,DE SOTO,75115
115927,United States,TX,Texas,Wise,DECATUR,76234
115952,United States,TX,Texas,Val Verde,DEL RIO,78840
115977,United States,TX,Texas,Grayson,DENISON,75020
116002,United States,TX,Texas,Denton,DENTON,76201
116027,United States,TX,Texas,Denton,DENTON,76205
116052,United States,TX,Texas,Denton,DENTON,76207
116077,United States,TX,Texas,Denton,DENTON,76209
116102,United States,TX,Texas,Denton,DENTON,76210
116127,United States,TX,Texas,Yoakum,DENVER CITY,79323
116152,United States,TX,Texas,Dallas,DESOTO,75115
116177,United States,TX,Texas,Medina,DEVINE,78016
116202,United States,TX,Texas,Galveston,DICKINSON,77539
116227,United States,TX,Texas,Frio,DILLEY,78017
116252,United States,TX,Texas,Hidalgo,DONNA,78537
116277,United States,TX,Texas,Moore,DUMAS,79029
116302,United States,TX,Texas,Dallas,DUNCANVILLE,75116
116327,United States,TX,Texas,Dallas,DUNCANVILLE,75137
116352,United States,TX,Texas,Maverick,EAGLE PASS,78852
116377,United States,TX,Texas,Brown,EARLY,76802
116402,United States,TX,Texas,Eastland,EASTLAND,76448
116427,United States,TX,Texas,Hidalgo,EDCOUCH,78538
116452,United States,TX,Texas,Hidalgo,EDINBURG,78539
116477,United States,TX,Texas,Hidalgo,EDINBURG,78540
116502,United States,TX,Texas,Hidalgo,EDINBURG,78541
116527,United States,TX,Texas,Hidalgo,EDINBURG,78542
116552,United States,TX,Texas,Jackson,EDNA,77957
116577,United States,TX,Texas,El Paso,EL PASO,79902
116602,United States,TX,Texas,El Paso,EL PASO,79903
116627,United States,TX,Texas,El Paso,EL PASO,79905
116652,United States,TX,Texas,El Paso,EL PASO,79907
116677,United States,TX,Texas,El Paso,EL PASO,79912
116702,United States,TX,Texas,El Paso,EL PASO,79915
116727,United States,TX,Texas,El Paso,EL PASO,79922
116752,United States,TX,Texas,El Paso,EL PASO,79924
116777,United States,TX,Texas,El Paso,EL PASO,79925
116802,United States,TX,Texas,El Paso,EL PASO,79935
116827,United States,TX,Texas,El Paso,EL PASO,79936
116852,United States,TX,Texas,El Paso,EL PASO,79938
116877,United States,TX,Texas,Wichita,ELECTRA,76360
116902,United States,TX,Texas,Ellis,ENNIS,75119
116927,United States,TX,Texas,Tarrant,EULESS,76040
116952,United States,TX,Texas,Dallas,FARMERS BRANCH,75234
116977,United States,TX,Texas,Dallas,FARMERS BRANCH,75244
117002,United States,TX,Texas,Wilson,FLORESVILLE,78114
117027,United States,TX,Texas,Denton,FLOWER MOUND,75028
117052,United States,TX,Texas,Kaufman,FORNEY,75126
117077,United States,TX,Texas,Pecos,FORT STOCKTON,79735
117102,United States,TX,Texas,Tarrant,FORT WORTH,76102
117127,United States,TX,Texas,Tarrant,FORT WORTH,76104
117152,United States,TX,Texas,Tarrant,FORT WORTH,76107
117177,United States,TX,Texas,Tarrant,FORT WORTH,76110
117202,United States,TX,Texas,Tarrant,FORT WORTH,76112
117227,United States,TX,Texas,Tarrant,FORT WORTH,76116
117252,United States,TX,Texas,Tarrant,FORT WORTH,76117
117277,United States,TX,Texas,Tarrant,FORT WORTH,76119
117302,United States,TX,Texas,Tarrant,FORT WORTH,76120
117327,United States,TX,Texas,Tarrant,FORT WORTH,76123
117352,United States,TX,Texas,Tarrant,FORT WORTH,76132
117377,United States,TX,Texas,Tarrant,FORT WORTH,76133
117402,United States,TX,Texas,Tarrant,FORT WORTH,76137
117427,United States,TX,Texas,Robertson,FRANKLIN,77856
117452,United States,TX,Texas,Gillespie,FREDERICKSBURG,78624
117477,United States,TX,Texas,Duval,FREER,78357
117502,United States,TX,Texas,Fort Bend,FRESNO,77545
117527,United States,TX,Texas,Galveston,FRIENDSWOOD,77546
117552,United States,TX,Texas,Parmer,FRIONA,79035
117577,United States,TX,Texas,Collin,FRISCO,75034
117602,United States,TX,Texas,Collin,FRISCO,75035
117627,United States,TX,Texas,Cooke,GAINESVILLE,76240
117652,United States,TX,Texas,Galveston,GALVESTON,77550
117677,United States,TX,Texas,Galveston,GALVESTON,77551
117702,United States,TX,Texas,Dallas,GARLAND,75040
117727,United States,TX,Texas,Dallas,GARLAND,75041
117752,United States,TX,Texas,Dallas,GARLAND,75042
117777,United States,TX,Texas,Dallas,GARLAND,75043
117802,United States,TX,Texas,Dallas,GARLAND,75044
117827,United States,TX,Texas,Coryell,GATESVILLE,76528
117852,United States,TX,Texas,Williamson,GEORGETOWN,78626
117877,United States,TX,Texas,Williamson,GEORGETOWN,78628
117902,United States,TX,Texas,Upshur,GILMER,75644
117927,United States,TX,Texas,Upshur,GILMER,75645
117952,United States,TX,Texas,Gonzales,GONZALES,78629
117977,United States,TX,Texas,Young,GRAHAM,76450
118002,United States,TX,Texas,Hood,GRANBURY,76048
118027,United States,TX,Texas,Dallas,GRAND PRAIRIE,75050
118052,United States,TX,Texas,Dallas,GRAND PRAIRIE,75051
118077,United States,TX,Texas,Dallas,GRAND PRAIRIE,75052
118102,United States,TX,Texas,Tarrant,GRAPEVINE,76051
118127,United States,TX,Texas,Hunt,GREENVILLE,75401
118152,United States,TX,Texas,Hunt,GREENVILLE,75402
118177,United States,TX,Texas,Jefferson,GROVES,77619
118202,United States,TX,Texas,Hamilton,HAMILTON,76531
118227,United States,TX,Texas,Bell,HARKER HEIGHTS,76548
118252,United States,TX,Texas,Cameron,HARLINGEN,78550
118277,United States,TX,Texas,Cameron,HARLINGEN,78552
118302,United States,TX,Texas,Kaufman,HEARTLAND,75126
118327,United States,TX,Texas,Sabine,HEMPHILL,75948
118352,United States,TX,Texas,Waller,HEMPSTEAD,77445
118377,United States,TX,Texas,Rusk,HENDERSON,75652
118402,United States,TX,Texas,Rusk,HENDERSON,75654
118427,United States,TX,Texas,Clay,HENRIETTA,76365
118452,United States,TX,Texas,Deaf Smith,HEREFORD,79045
118477,United States,TX,Texas,Hill,HILLSBORO,76645
118502,United States,TX,Texas,Medina,HONDO,78861
118527,United States,TX,Texas,Burnet,HORSESHOE BAY,78657
118552,United States,TX,Texas,Harris,HOUSTON,77002
118577,United States,TX,Texas,Harris,HOUSTON,77004
118602,United States,TX,Texas,Harris,HOUSTON,77007
118627,United States,TX,Texas,Harris,HOUSTON,77008
118652,United States,TX,Texas,Harris,HOUSTON,77009
118677,United States,TX,Texas,Harris,HOUSTON,77014
118702,United States,TX,Texas,Harris,HOUSTON,77017
118727,United States,TX,Texas,Harris,HOUSTON,77018
118752,United States,TX,Texas,Harris,HOUSTON,77020
118777,United States,TX,Texas,Harris,HOUSTON,77021
118802,United States,TX,Texas,Harris,HOUSTON,77024
118827,United States,TX,Texas,Harris,HOUSTON,77025
118852,United States,TX,Texas,Harris,HOUSTON,77027
118877,United States,TX,Texas,Harris,HOUSTON,77030
118902,United States,TX,Texas,Harris,HOUSTON,77031
118927,United States,TX,Texas,Harris,HOUSTON,77034
118952,United States,TX,Texas,Harris,HOUSTON,77035
118977,United States,TX,Texas,Harris,HOUSTON,77036
119002,United States,TX,Texas,Harris,HOUSTON,77040
119027,United States,TX,Texas,Harris,HOUSTON,77042
119052,United States,TX,Texas,Harris,HOUSTON,77043
119077,United States,TX,Texas,Harris,HOUSTON,77044
119102,United States,TX,Texas,Harris,HOUSTON,77045
119127,United States,TX,Texas,Harris,HOUSTON,77054
119152,United States,TX,Texas,Harris,HOUSTON,77055
119177,United States,TX,Texas,Harris,HOUSTON,77056
119202,United States,TX,Texas,Harris,HOUSTON,77057
119227,United States,TX,Texas,Harris,HOUSTON,77058
119252,United States,TX,Texas,Harris,HOUSTON,77060
119277,United States,TX,Texas,Harris,HOUSTON,77063
119302,United States,TX,Texas,Harris,HOUSTON,77064
119327,United States,TX,Texas,Harris,HOUSTON,77065
119352,United States,TX,Texas,Harris,HOUSTON,77066
119377,United States,TX,Texas,Harris,HOUSTON,77067
119402,United States,TX,Texas,Harris,HOUSTON,77068
119427,United States,TX,Texas,Harris,HOUSTON,77069
119452,United States,TX,Texas,Harris,HOUSTON,77070
119477,United States,TX,Texas,Harris,HOUSTON,77071
119502,United States,TX,Texas,Harris,HOUSTON,77072
119527,United States,TX,Texas,Harris,HOUSTON,77073
119552,United States,TX,Texas,Harris,HOUSTON,77074
119577,United States,TX,Texas,Harris,HOUSTON,77075
119602,United States,TX,Texas,Harris,HOUSTON,77077
119627,United States,TX,Texas,Harris,HOUSTON,77079
119652,United States,TX,Texas,Harris,HOUSTON,77080
119677,United States,TX,Texas,Harris,HOUSTON,77081
119702,United States,TX,Texas,Harris,HOUSTON,77082
119727,United States,TX,Texas,Harris,HOUSTON,77083
119752,United States,TX,Texas,Harris,HOUSTON,77084
119777,United States,TX,Texas,Harris,HOUSTON,77085
119802,United States,TX,Texas,Harris,HOUSTON,77087
119827,United States,TX,Texas,Harris,HOUSTON,77089
119852,United States,TX,Texas,Harris,HOUSTON,77090
119877,United States,TX,Texas,Harris,HOUSTON,77092
119902,United States,TX,Texas,Harris,HOUSTON,77094
119927,United States,TX,Texas,Harris,HOUSTON,77095
119952,United States,TX,Texas,Harris,HOUSTON,77096
119977,United States,TX,Texas,Harris,HOUSTON,77098
120002,United States,TX,Texas,Harris,HOUSTON,77099
120027,United States,TX,Texas,Harris,HOUSTON,77339
120052,United States,TX,Texas,Fort Bend,HOUSTON,77489
120077,United States,TX,Texas,Harris,HUFFMAN,77336
120102,United States,TX,Texas,Cass,HUGHES SPRINGS,75656
120127,United States,TX,Texas,Harris,HUMBLE,77338
120152,United States,TX,Texas,Walker,HUNTSVILLE,77340
120177,United States,TX,Texas,Tarrant,HURST,76053
120202,United States,TX,Texas,Tarrant,HURST,76054
120227,United States,TX,Texas,Wichita,IOWA PARK,76367
120252,United States,TX,Texas,Dallas,IRVING,75038
120277,United States,TX,Texas,Dallas,IRVING,75060
120302,United States,TX,Texas,Dallas,IRVING,75061
120327,United States,TX,Texas,Dallas,IRVING,75062
120352,United States,TX,Texas,Dallas,IRVING,75063
120377,United States,TX,Texas,Cherokee,JACKSONVILLE,75766
120402,United States,TX,Texas,Williamson,JARRELL,76537
120427,United States,TX,Texas,Jasper,JASPER,75951
120452,United States,TX,Texas,Harris,KATY,77449
120477,United States,TX,Texas,Harris,KATY,77450
120502,United States,TX,Texas,Harris,KATY,77493
120527,United States,TX,Texas,Harris,KATY,77494
120552,United States,TX,Texas,Kaufman,KAUFMAN,75142
120577,United States,TX,Texas,Tarrant,KELLER,76244
120602,United States,TX,Texas,Tarrant,KELLER,76248
120627,United States,TX,Texas,Henderson,KEMP,75143
120652,United States,TX,Texas,Karnes,KENEDY,78119
120677,United States,TX,Texas,Kerr,KERRVILLE,78028
120702,United States,TX,Texas,Bell,KILEEN,76549
120727,United States,TX,Texas,Bell,KILLEEN,76541
120752,United States,TX,Texas,Bell,KILLEEN,76549
120777,United States,TX,Texas,Kleberg,KINGSVILLE,78363
120802,United States,TX,Texas,Harris,KINGWOOD,77339
120827,United States,TX,Texas,Harris,KINGWOOD,77345
120852,United States,TX,Texas,Jasper,KIRBYVILLE,75956
120877,United States,TX,Texas,Knox,KNOX CITY,79529
120902,United States,TX,Texas,Hays,KYLE,78640
120927,United States,TX,Texas,Cameron,LA FERIA,78559
120952,United States,TX,Texas,Hidalgo,LA JOYA,78560
120977,United States,TX,Texas,Brazoria,LAKE JACKSON,77566
121002,United States,TX,Texas,Dawson,LAMESA,79331
121027,United States,TX,Texas,Lampasas,LAMPASAS,76550
121052,United States,TX,Texas,Dallas,LANCASTER,75134
121077,United States,TX,Texas,Dallas,LANCASTER,75146
121102,United States,TX,Texas,Webb,LAREDO,78040
121127,United States,TX,Texas,Webb,LAREDO,78041
121152,United States,TX,Texas,Webb,LAREDO,78043
121177,United States,TX,Texas,Webb,LAREDO,78045
121202,United States,TX,Texas,Webb,LAREDO,78046
121227,United States,TX,Texas,Galveston,LEAGUE CITY,77573
121252,United States,TX,Texas,Hockley,LEVELLAND,79336
121277,United States,TX,Texas,Denton,LEWISVILLE,75056
121302,United States,TX,Texas,Denton,LEWISVILLE,75057
121327,United States,TX,Texas,Denton,LEWISVILLE,75067
121352,United States,TX,Texas,Denton,LEWISVILLE,75077
121377,United States,TX,Texas,Liberty,LIBERTY,77575
121402,United States,TX,Texas,Denton,LITTLE ELM,75068
121427,United States,TX,Texas,Lamb,LITTLEFIELD,79339
121452,United States,TX,Texas,Polk,LIVINGSTON,77351
121477,United States,TX,Texas,Caldwell,LOCKHART,78644
121502,United States,TX,Texas,Floyd,LOCKNEY,79241
121527,United States,TX,Texas,Gregg,LONGVIEW,75601
121552,United States,TX,Texas,Gregg,LONGVIEW,75604
121577,United States,TX,Texas,Gregg,LONGVIEW,75605
121602,United States,TX,Texas,Lubbock,LUBBOCK,79401
121627,United States,TX,Texas,Lubbock,LUBBOCK,79410
121652,United States,TX,Texas,Lubbock,LUBBOCK,79411
121677,United States,TX,Texas,Lubbock,LUBBOCK,79412
121702,United States,TX,Texas,Lubbock,LUBBOCK,79413
121727,United States,TX,Texas,Lubbock,LUBBOCK,79415
121752,United States,TX,Texas,Lubbock,LUBBOCK,79423
121777,United States,TX,Texas,Lubbock,LUBBOCK,79424
121802,United States,TX,Texas,Angelina,LUFKIN,75901
121827,United States,TX,Texas,Angelina,LUFKIN,75904
121852,United States,TX,Texas,Kaufman,MABANK,75147
121877,United States,TX,Texas,Madison,MADISONVILLE,77864
121902,United States,TX,Texas,Montgomery,MAGNOLIA,77354
121927,United States,TX,Texas,Henderson,MALAKOFF,75148
121952,United States,TX,Texas,Travis,MANOR,78653
121977,United States,TX,Texas,Tarrant,MANSFIELD,76063
122002,United States,TX,Texas,Burnet,MARBLE FALLS,78654
122027,United States,TX,Texas,Falls,MARLIN,76661
122052,United States,TX,Texas,Harrison,MARSHALL,75670
122077,United States,TX,Texas,Mason,MASON,76856
122102,United States,TX,Texas,San Patricio,MATHIS,78368
122127,United States,TX,Texas,Hidalgo,MC ALLEN,78501
122152,United States,TX,Texas,Hidalgo,MCALLEN,78501
122177,United States,TX,Texas,Hidalgo,MCALLEN,78503
122202,United States,TX,Texas,Hidalgo,MCALLEN,78504
122227,United States,TX,Texas,Collin,MCKINNEY,75069
122252,United States,TX,Texas,Collin,MCKINNEY,75070
122277,United States,TX,Texas,Collin,MCKINNEY,75071
122302,United States,TX,Texas,Hidalgo,MERCEDES,78570
122327,United States,TX,Texas,Dallas,MESQUITE,75149
122352,United States,TX,Texas,Dallas,MESQUITE,75150
122377,United States,TX,Texas,Dallas,MESQUITE,75181
122402,United States,TX,Texas,Dallas,MESQUITE,75182
122427,United States,TX,Texas,Midland,MIDLAND,79701
122452,United States,TX,Texas,Midland,MIDLAND,79705
122477,United States,TX,Texas,Ellis,MIDLOTHIAN,76065
122502,United States,TX,Texas,Palo Pinto,MINERAL WELLS,76067
122527,United States,TX,Texas,Hidalgo,MISSION,78572
122552,United States,TX,Texas,Hidalgo,MISSION,78573
122577,United States,TX,Texas,Hidalgo,MISSION,78574
122602,United States,TX,Texas,Fort Bend,MISSOURI CITY,77459
122627,United States,TX,Texas,Fort Bend,MISSOURI CITY,77489
122652,United States,TX,Texas,Montgomery,MONTGOMERY,77316
122677,United States,TX,Texas,Montgomery,MONTGOMERY,77356
122702,United States,TX,Texas,Titus,MOUNT PLEASANT,75455
122727,United States,TX,Texas,Franklin,MOUNT VERNON,75457
122752,United States,TX,Texas,Cooke,MUENSTER,76252
122777,United States,TX,Texas,Collin,MURPHY,75074
122802,United States,TX,Texas,Collin,MURPHY,75094
122827,United States,TX,Texas,Nacogdoches,NACOGDOCHES,75961
122852,United States,TX,Texas,Nacogdoches,NACOGDOCHES,75964
122877,United States,TX,Texas,Nacogdoches,NACOGDOCHES,75965
122902,United States,TX,Texas,Jefferson,NEDERLAND,77627
122927,United States,TX,Texas,Comal,NEW BRAUNFELS,78130
122952,United States,TX,Texas,Comal,NEW BRAUNFELS,78132
122977,United States,TX,Texas,Newton,NEWTON,75966
123002,United States,TX,Texas,Montague,NOCONA,76255
123027,United States,TX,Texas,Houston,NOGALUS,75847
123052,United States,TX,Texas,Tarrant,NORTH RICHLAND HILLS,76180
123077,United States,TX,Texas,Denton,OAK POINT,75068
123102,United States,TX,Texas,Ector,ODESSA,79761
123127,United States,TX,Texas,Ector,ODESSA,79762
123152,United States,TX,Texas,Polk,ONALASKA,77360
123177,United States,TX,Texas,Orange,ORANGE,77630
123202,United States,TX,Texas,Anderson,PALESTINE,75801
123227,United States,TX,Texas,Hidalgo,PALMVIEW,78572
123252,United States,TX,Texas,Hidalgo,PALMVIEW,78574
123277,United States,TX,Texas,Gray,PAMPA,79065
123302,United States,TX,Texas,Tarrant,PANTEGO,76013
123327,United States,TX,Texas,Lamar,PARIS,75460
123352,United States,TX,Texas,Harris,PASADENA,77502
123377,United States,TX,Texas,Harris,PASADENA,77504
123402,United States,TX,Texas,Harris,PASADENA,77506
123427,United States,TX,Texas,Brazoria,PEARLAND,77581
123452,United States,TX,Texas,Brazoria,PEARLAND,77584
123477,United States,TX,Texas,Frio,PEARSALL,78061
123502,United States,TX,Texas,Reeves,PECOS,79772
123527,United States,TX,Texas,Hidalgo,PENITAS,78576
123552,United States,TX,Texas,Ochiltree,PERRYTON,79070
123577,United States,TX,Texas,Travis,PFLUGERVILLE,78660
123602,United States,TX,Texas,Hidalgo,PHARR,78577
123627,United States,TX,Texas,Denton,PILOT POINT,76258
123652,United States,TX,Texas,Camp,PITTSBURG,75686
123677,United States,TX,Texas,Hale,PLAINVIEW,79072
123702,United States,TX,Texas,Collin,PLANO,75023
123727,United States,TX,Texas,Collin,PLANO,75024
123752,United States,TX,Texas,Collin,PLANO,75074
123777,United States,TX,Texas,Collin,PLANO,75075
123802,United States,TX,Texas,Collin,PLANO,75093
123827,United States,TX,Texas,Collin,PLANO,75094
123852,United States,TX,Texas,Atascosa,PLEASANTON,78064
123877,United States,TX,Texas,Jefferson,PORT ARTHUR,77640
123902,United States,TX,Texas,Calhoun,PORT LAVACA,77979
123927,United States,TX,Texas,Montgomery,PORTER,77365
123952,United States,TX,Texas,Dallas,RICHARDSON,75080
123977,United States,TX,Texas,Dallas,RICHARDSON,75081
124002,United States,TX,Texas,Dallas,RICHARDSON,75082
124027,United States,TX,Texas,Tarrant,RICHLAND HILLS,76118
124052,United States,TX,Texas,Fort Bend,RICHMOND,77407
124077,United States,TX,Texas,Fort Bend,RICHMOND,77469
124102,United States,TX,Texas,Webb,RIO BRAVO,78046
124127,United States,TX,Texas,Starr,RIO GRANDE CITY,78582
124152,United States,TX,Texas,Nueces,ROBSTOWN,78380
124177,United States,TX,Texas,Aransas,ROCKPORT,78382
124202,United States,TX,Texas,Rockwall,ROCKWALL,75032
124227,United States,TX,Texas,Rockwall,ROCKWALL,75087
124252,United States,TX,Texas,Fort Bend,ROSENBERG,77469
124277,United States,TX,Texas,Fort Bend,ROSENBERG,77471
124302,United States,TX,Texas,Williamson,ROUND ROCK,78664
124327,United States,TX,Texas,Blanco,ROUND ROCK,78665
124352,United States,TX,Texas,Williamson,ROUND ROCK,78681
124377,United States,TX,Texas,Dallas,ROWLETT,75088
124402,United States,TX,Texas,Dallas,ROWLETT,75089
124427,United States,TX,Texas,Rockwall,ROYSE CITY,75189
124452,United States,TX,Texas,Dallas,SACHSE,75048
124477,United States,TX,Texas,Tom Green,SAN ANGELO,76901
124502,United States,TX,Texas,Tom Green,SAN ANGELO,76903
124527,United States,TX,Texas,Tom Green,SAN ANGELO,76904
124552,United States,TX,Texas,Tom Green,SAN ANGELO,76905
124577,United States,TX,Texas,Bexar,SAN ANTONIO,78201
124602,United States,TX,Texas,Bexar,SAN ANTONIO,78202
124627,United States,TX,Texas,Bexar,SAN ANTONIO,78209
124652,United States,TX,Texas,Bexar,SAN ANTONIO,78210
124677,United States,TX,Texas,Bexar,SAN ANTONIO,78212
124702,United States,TX,Texas,Bexar,SAN ANTONIO,78213
124727,United States,TX,Texas,Bexar,SAN ANTONIO,78215
124752,United States,TX,Texas,Bexar,SAN ANTONIO,78216
124777,United States,TX,Texas,Bexar,SAN ANTONIO,78217
124802,United States,TX,Texas,Bexar,SAN ANTONIO,78218
124827,United States,TX,Texas,Bexar,SAN ANTONIO,78221
124852,United States,TX,Texas,Bexar,SAN ANTONIO,78228
124877,United States,TX,Texas,Bexar,SAN ANTONIO,78229
124902,United States,TX,Texas,Bexar,SAN ANTONIO,78230
124927,United States,TX,Texas,Bexar,SAN ANTONIO,78232
124952,United States,TX,Texas,Bexar,SAN ANTONIO,78238
124977,United States,TX,Texas,Bexar,SAN ANTONIO,78240
125002,United States,TX,Texas,Bexar,SAN ANTONIO,78247
125027,United States,TX,Texas,Bexar,SAN ANTONIO,78249
125052,United States,TX,Texas,Bexar,SAN ANTONIO,78251
125077,United States,TX,Texas,Bexar,SAN ANTONIO,78259
125102,United States,TX,Texas,Cameron,SAN BENITO,78586
125127,United States,TX,Texas,Duval,SAN DIEGO,78384
125152,United States,TX,Texas,Hidalgo,SAN JUAN,78589
125177,United States,TX,Texas,Hays,SAN MARCOS,78666
125202,United States,TX,Texas,Denton,SANGER,76266
125227,United States,TX,Texas,Galveston,SANTA FE,77510
125252,United States,TX,Texas,Cameron,SANTA ROSA,78593
125277,United States,TX,Texas,Fayette,SCHULENBURG,78956
125302,United States,TX,Texas,Harris,SEABROOK,77586
125327,United States,TX,Texas,Dallas,SEAGOVILLE,75159
125352,United States,TX,Texas,Austin,SEALY,77474
125377,United States,TX,Texas,Guadalupe,SEGUIN,78155
125402,United States,TX,Texas,Gaines,SEMINOLE,79360
125427,United States,TX,Texas,Baylor,SEYMOUR,76380
125452,United States,TX,Texas,Grayson,SHERMAN,75090
125477,United States,TX,Texas,Grayson,SHERMAN,75092
125502,United States,TX,Texas,Hardin,SILSBEE,77656
125527,United States,TX,Texas,Lubbock,SLATON,79364
125552,United States,TX,Texas,Scurry,SNYDER,79549
125577,United States,TX,Texas,Hardin,SOUR LAKE,77659
125602,United States,TX,Texas,Tarrant,SOUTHLAKE,76092
125627,United States,TX,Texas,Hansford,SPEARMAN,79081
125652,United States,TX,Texas,Harris,SPRING,77379
125677,United States,TX,Texas,Montgomery,SPRING,77386
125702,United States,TX,Texas,Harris,SPRING,77388
125727,United States,TX,Texas,Harris,SPRING,77389
125752,United States,TX,Texas,Fort Bend,STAFFORD,77477
125777,United States,TX,Texas,Jones,STAMFORD,79553
125802,United States,TX,Texas,Martin,STANTON,79782
125827,United States,TX,Texas,Erath,STEPHENVILLE,76401
125852,United States,TX,Texas,Fort Bend,SUGAR LAND,77478
125877,United States,TX,Texas,Fort Bend,SUGAR LAND,77479
125902,United States,TX,Texas,Fort Bend,SUGAR LAND,77498
125927,United States,TX,Texas,Hidalgo,SULLIVAN CITY,78595
125952,United States,TX,Texas,Hopkins,SULPHUR SPRINGS,75482
125977,United States,TX,Texas,Dallas,SUNNYVALE,75182
126002,United States,TX,Texas,Nolan,SWEETWATER,79556
126027,United States,TX,Texas,Williamson,TAYLOR,76574
126052,United States,TX,Texas,Freestone,TEAGUE,75860
