LocationNO,Country,State_Abbv,State,County,City,ZipCode
131777,United States,VA,Virginia,Virginia Beach (city),VIRGINIA BEACH,23456
131802,United States,VA,Virginia,Virginia Beach (city),VIRGINIA BEACH,23462
131827,United States,VA,Virginia,Virginia Beach (city),VIRGINIA BEACH,23464
131852,United States,VA,Virginia,Fauquier,WARRENTON,20186
131877,United States,VA,Virginia,James City,WILLIAMSBURG,23185
131902,United States,VA,Virginia,Winchester (city),WINCHESTER,22601
131927,United States,VA,Virginia,Wise,WISE,24293
131952,United States,VA,Virginia,Prince William,WOODBRIDGE,22191
131977,United States,VA,Virginia,Prince William,WOODBRIDGE,22192
132002,United States,VA,Virginia,Prince William,WOODBRIDGE,22193
132027,United States,VA,Virginia,Carroll,WOODLAWN,24381
132052,United States,VA,Virginia,Wythe,WYTHEVILLE,24382
136002,United States,WV,West Virginia,Cabell,BARBOURSVILLE,25504
136027,United States,WV,West Virginia,Raleigh,BECKLEY,25801
136052,United States,WV,West Virginia,Mercer,BLUEFIELD,24701
136077,United States,WV,West Virginia,Harrison,BRIDGEPORT,26330
136102,United States,WV,West Virginia,Upshur,BUCKHANNON,26201
136127,United States,WV,West Virginia,Wayne,CEREDO,25507
136152,United States,WV,West Virginia,Logan,CHAPMANVILLE,25508
136177,United States,WV,West Virginia,Kanawha,CHARLESTON,25302
136202,United States,WV,West Virginia,Kanawha,CHARLESTON,25304
136227,United States,WV,West Virginia,Kanawha,CHARLESTON,25309
136252,United States,WV,West Virginia,Boone,DANVILLE,25053
136277,United States,WV,West Virginia,Randolph,ELKINS,26241
136302,United States,WV,West Virginia,Marion,FAIRMONT,26554
136327,United States,WV,West Virginia,Marion,FAIRMONT,26555
136352,United States,WV,West Virginia,Brooke,FOLLANSBEE,26037
136377,United States,WV,West Virginia,Wayne,FORT GAY,25514
136402,United States,WV,West Virginia,Pendleton,FRANKLIN,26807
136427,United States,WV,West Virginia,Braxton,GASSAWAY,26624
136452,United States,WV,West Virginia,Marshall,GLEN DALE,26038
136477,United States,WV,West Virginia,Taylor,GRAFTON,26354
136502,United States,WV,West Virginia,Cabell,HUNTINGTON,25701
136527,United States,WV,West Virginia,Cabell,HUNTINGTON,25705
136552,United States,WV,West Virginia,Jefferson,KEARNEYSVILLE,25430
136577,United States,WV,West Virginia,Preston,KINGWOOD,26537
136602,United States,WV,West Virginia,Greenbrier,LEWISBURG,24901
136627,United States,WV,West Virginia,Logan,LOGAN,25601
136652,United States,WV,West Virginia,Berkeley,MARTINSBURG,25401
136677,United States,WV,West Virginia,,MARTINSBURG,25404
136702,United States,WV,West Virginia,Monongalia,MORGANTOWN,26501
136727,United States,WV,West Virginia,Monongalia,MORGANTOWN,26505
136752,United States,WV,West Virginia,Monongalia,MORGANTOWN,26508
136777,United States,WV,West Virginia,Marshall,MOUNDSVILLE,26041
136802,United States,WV,West Virginia,Wetzel,NEW MARTINSVILLE,26155
136827,United States,WV,West Virginia,Wood,PARKERSBURG,26101
136852,United States,WV,West Virginia,Grant,PETERSBURG,26847
136877,United States,WV,West Virginia,Barbour,PHILIPPI,26416
136902,United States,WV,West Virginia,Mason,POINT PLEASANT,25550
136927,United States,WV,West Virginia,Jackson,RIPLEY,25271
136952,United States,WV,West Virginia,Hampshire,ROMNEY,26757
136977,United States,WV,West Virginia,Kanawha,SOUTH CHARLESTON,25303
137002,United States,WV,West Virginia,Kanawha,SOUTH CHARLESTON,25309
137027,United States,WV,West Virginia,Roane,SPENCER,25276
137052,United States,WV,West Virginia,Nicholas,SUMMERSVILLE,26651
137077,United States,WV,West Virginia,Wood,VIENNA,26105
137102,United States,WV,West Virginia,Hancock,WEIRTON,26062
137127,United States,WV,West Virginia,Doddridge,WEST UNION,26456
137152,United States,WV,West Virginia,Lewis,WESTON,26452
137177,United States,WV,West Virginia,Ohio,WHEELING,26003
137202,United States,WV,West Virginia,Mingo,WILLIAMSON,25661
