LocationNO,Country,State_Abbv,State,County,City,ZipCode
73202,United States,MO,Missouri,Dunklin,KENNETT,63857
73227,United States,MO,Missouri,Adair,KIRKSVILLE,63501
73252,United States,MO,Missouri,St. Louis,KIRKWOOD,63122
73277,United States,MO,Missouri,St. Charles,LAKE SAINT LOUIS,63367
73302,United States,MO,Missouri,Barton,LAMAR,64759
73327,United States,MO,Missouri,Schuyler,LANCASTER,63548
73352,United States,MO,Missouri,Jackson,LEES SUMMIT,64064
73377,United States,MO,Missouri,Jackson,LEES SUMMIT,64081
73402,United States,MO,Missouri,Jackson,LEES SUMMIT,64086
73427,United States,MO,Missouri,Clay,LIBERTY,64068
73452,United States,MO,Missouri,Dunklin,MALDEN,63863
73477,United States,MO,Missouri,Saline,MARSHALL,65340
73502,United States,MO,Missouri,Nodaway,MARYVILLE,64468
73527,United States,MO,Missouri,Scotland,MEMPHIS,63555
73552,United States,MO,Missouri,Audrain,MEXICO,65265
73577,United States,MO,Missouri,Randolph,MOBERLY,65270
73602,United States,MO,Missouri,Montgomery,MONTGOMERY CITY,63361
73627,United States,MO,Missouri,Lewis,MONTICELLO,63457
73652,United States,MO,Missouri,Vernon,NEVADA,64772
73677,United States,MO,Missouri,Ralls,NEW LONDON,63459
73702,United States,MO,Missouri,Clay,NORTH KANSAS CITY,64116
73727,United States,MO,Missouri,,O FALLON,63368
73752,United States,MO,Missouri,Camden,OSAGE BEACH,65065
73777,United States,MO,Missouri,Christian,OZARK,65721
73802,United States,MO,Missouri,Monroe,PARIS,65275
73827,United States,MO,Missouri,Perry,PERRYVILLE,63775
73852,United States,MO,Missouri,Iron,PILOT KNOB,63663
73877,United States,MO,Missouri,Butler,POPLAR BLUFF,63901
73902,United States,MO,Missouri,Jackson,RAYTOWN,64133
73927,United States,MO,Missouri,Ray,RICHMOND,64085
73952,United States,MO,Missouri,Phelps,ROLLA,65401
73977,United States,MO,Missouri,St. Louis,SAINT ANN,63074
74002,United States,MO,Missouri,St. Charles,SAINT CHARLES,63303
74027,United States,MO,Missouri,St. Louis,SAINT JOHN,63114
74052,United States,MO,Missouri,Buchanan,SAINT JOSEPH,64503
74077,United States,MO,Missouri,Andrew,SAINT JOSEPH,64506
74102,United States,MO,Missouri,St. Louis (city),SAINT LOUIS,63110
74127,United States,MO,Missouri,St. Louis (city),SAINT LOUIS,63112
74152,United States,MO,Missouri,St. Louis,SAINT LOUIS,63114
74177,United States,MO,Missouri,St. Louis (city),SAINT LOUIS,63115
74202,United States,MO,Missouri,St. Louis,SAINT LOUIS,63123
74227,United States,MO,Missouri,St. Louis,SAINT LOUIS,63126
74252,United States,MO,Missouri,St. Louis,SAINT LOUIS,63127
74277,United States,MO,Missouri,St. Louis,SAINT LOUIS,63128
74302,United States,MO,Missouri,St. Louis,SAINT LOUIS,63130
74327,United States,MO,Missouri,St. Louis,SAINT LOUIS,63131
74352,United States,MO,Missouri,St. Louis,SAINT LOUIS,63132
74377,United States,MO,Missouri,St. Louis,SAINT LOUIS,63135
74402,United States,MO,Missouri,St. Louis,SAINT LOUIS,63137
74427,United States,MO,Missouri,St. Louis,SAINT LOUIS,63141
74452,United States,MO,Missouri,St. Louis,SAINT LOUIS,63144
74477,United States,MO,Missouri,St. Louis,SAINT LOUIS,63146
74502,United States,MO,Missouri,St. Charles,SAINT PETERS,63376
74527,United States,MO,Missouri,Ste. Genevieve,SAINTE GENEVIEVE,63670
74552,United States,MO,Missouri,Dent,SALEM,65560
74577,United States,MO,Missouri,Scott,SIKESTON,63801
74602,United States,MO,Missouri,Greene,SPRINGFIELD,65803
74627,United States,MO,Missouri,Greene,SPRINGFIELD,65804
74652,United States,MO,Missouri,Greene,SPRINGFIELD,65807
74677,United States,MO,Missouri,Greene,SPRINGFIELD,65808
74702,United States,MO,Missouri,Greene,SPRINGFIELD,65810
74727,United States,MO,Missouri,St. Charles,ST PETERS,63376
74752,United States,MO,Missouri,St. Louis,ST. LOUIS,63122
74777,United States,MO,Missouri,Pemiscot,STEELE,63877
74802,United States,MO,Missouri,Grundy,TRENTON,64683
74827,United States,MO,Missouri,Carter,VAN BUREN,63965
74852,United States,MO,Missouri,Johnson,WARRENSBURG,64093
74877,United States,MO,Missouri,Benton,WARSAW,65355
74902,United States,MO,Missouri,Franklin,WASHINGTON,63090
74927,United States,MO,Missouri,Howell,WEST PLAINS,65775
74952,United States,MO,Missouri,Howell,WILLOW SPRINGS,65793
80202,United States,NE,Nebraska,Brown,AINSWORTH,69210
80227,United States,NE,Nebraska,Boone,ALBION,68620
80252,United States,NE,Nebraska,Nemaha,AUBURN,68305
80277,United States,NE,Nebraska,Gage,BEATRICE,68310
80302,United States,NE,Nebraska,Sarpy,BELLEVUE,68005
80327,United States,NE,Nebraska,Washington,BLAIR,68008
80352,United States,NE,Nebraska,Morrill,BRIDGEPORT,69336
80377,United States,NE,Nebraska,Dawes,CHADRON,69337
80402,United States,NE,Nebraska,Platte,COLUMBUS,68601
80427,United States,NE,Nebraska,Dawson,COZAD,69130
80452,United States,NE,Nebraska,Knox,CREIGHTON,68729
80477,United States,NE,Nebraska,Jefferson,FAIRBURY,68352
80502,United States,NE,Nebraska,Richardson,FALLS CITY,68355
80527,United States,NE,Nebraska,Dodge,FREMONT,68025
80552,United States,NE,Nebraska,Hall,GRAND ISLAND,68803
80577,United States,NE,Nebraska,Perkins,GRANT,69140
80602,United States,NE,Nebraska,Adams,HASTINGS,68901
80627,United States,NE,Nebraska,Thayer,HEBRON,68370
80652,United States,NE,Nebraska,Phelps,HOLDREGE,68949
80677,United States,NE,Nebraska,Buffalo,KEARNEY,68847
80702,United States,NE,Nebraska,Sarpy,LA VISTA,68128
80727,United States,NE,Nebraska,Dawson,LEXINGTON,68850
80752,United States,NE,Nebraska,Lancaster,LINCOLN,68506
80777,United States,NE,Nebraska,Lancaster,LINCOLN,68510
80802,United States,NE,Nebraska,Lancaster,LINCOLN,68516
80827,United States,NE,Nebraska,Lancaster,LINCOLN,68528
80852,United States,NE,Nebraska,Red Willow,MCCOOK,69001
80877,United States,NE,Nebraska,Antelope,NELIGH,68756
80902,United States,NE,Nebraska,Madison,NORFOLK,68701
80927,United States,NE,Nebraska,Lincoln,NORTH PLATTE,69101
80952,United States,NE,Nebraska,Holt,O' NEILL,68763
80977,United States,NE,Nebraska,Douglas,OMAHA,68114
81002,United States,NE,Nebraska,Douglas,OMAHA,68117
81027,United States,NE,Nebraska,Douglas,OMAHA,68124
81052,United States,NE,Nebraska,Douglas,OMAHA,68127
81077,United States,NE,Nebraska,Douglas,OMAHA,68134
81102,United States,NE,Nebraska,Douglas,OMAHA,68137
81127,United States,NE,Nebraska,Douglas,OMAHA,68144
81152,United States,NE,Nebraska,Douglas,OMAHA,68154
81177,United States,NE,Nebraska,Douglas,OMAHA,68164
81202,United States,NE,Nebraska,Valley,ORD,68862
81227,United States,NE,Nebraska,Sarpy,PAPILLION,68046
81252,United States,NE,Nebraska,Pierce,PLAINVIEW,68769
81277,United States,NE,Nebraska,Scotts Bluff,SCOTTSBLUFF,69361
81302,United States,NE,Nebraska,Cheyenne,SIDNEY,69162
81327,United States,NE,Nebraska,Otoe,SYRACUSE,68446
81352,United States,NE,Nebraska,Johnson,TECUMSEH,68450
81377,United States,NE,Nebraska,Cherry,VALENTINE,69201
81402,United States,NE,Nebraska,Saunders,WAHOO,68066
81427,United States,NE,Nebraska,Wayne,WAYNE,68787
81452,United States,NE,Nebraska,Cuming,WEST POINT,68788
81477,United States,NE,Nebraska,York,YORK,68467
